TAZ,HHLESSGQ,HHCHILDNO,HHCHILDYES,HHINC1,HHINC2,HHINC3,HHINC4,HHINC5,HHINC6,HHGQYES,HHGQNO,HHBASE
2969,1836,1242,594,151,251,272,263,387,512,0,4725,1836
2970,4619,3903,716,755,1194,667,634,941,428,2,9950,4621
2971,1275,841,434,181,206,205,169,282,232,0,3357,1275
2972,3558,2492,1066,491,538,499,594,870,566,34,9764,3592
2973,439,208,231,85,100,81,65,63,45,0,1337,439
2974,1085,646,439,264,315,133,144,135,94,15,3237,1100
2975,554,341,213,35,54,66,71,103,225,0,1360,554
2976,756,411,345,37,57,111,117,202,232,0,2481,756
2977,1656,1105,551,77,121,271,325,490,372,4,4911,1660
2978,4058,2910,1148,321,452,535,636,930,1184,25,10881,4083
2979,3459,1866,1593,218,309,545,602,998,787,5,11171,3464
2980,1909,991,918,521,528,341,302,160,57,67,5989,1976
2981,1616,663,953,391,469,266,189,226,75,20,5545,1636
2982,1329,555,774,273,386,282,192,158,38,5,4311,1334
2983,2152,1120,1032,383,444,452,362,306,205,16,6651,2168
2984,1740,1096,644,280,341,336,341,309,133,6,5329,1746
2985,1218,725,493,95,145,234,232,265,247,0,3791,1218
2986,1753,916,837,375,388,265,250,330,145,0,5707,1753
2987,2617,2068,549,405,552,394,333,488,445,0,5224,2617
2988,1590,1235,355,146,276,171,159,264,574,6,4133,1596
2989,2376,1696,680,186,336,410,371,511,562,13,6294,2389
2990,1029,627,402,56,104,189,188,277,215,0,3024,1029
2991,2070,1281,789,211,307,301,306,435,510,6,6098,2076
2992,498,335,163,56,118,97,82,84,61,2,1230,500
2993,2370,1379,991,436,666,457,367,354,90,0,6136,2370
2994,1675,977,698,224,343,272,234,336,266,3,5023,1678
2995,4450,2502,1948,472,868,700,678,683,1049,4,13815,4454
2996,1530,975,555,230,378,232,270,263,157,0,4076,1530
2997,705,463,242,47,92,113,129,130,194,13,2264,718
2998,934,443,491,180,213,171,138,133,99,6,3127,940
2999,367,184,183,34,60,84,70,64,55,0,1260,367
3000,521,268,253,55,98,88,90,115,75,0,1646,521
3001,1036,532,504,109,194,174,179,229,151,1,3366,1037
3002,427,219,208,45,80,72,74,94,62,0,1147,427
3003,648,333,315,79,180,93,101,110,85,0,2032,648
3004,703,361,342,74,132,118,122,156,101,0,2420,703
3005,0,0,0,0,0,0,0,0,0,0,0,0
3006,1882,1015,867,118,168,297,328,543,428,0,6814,1882
3007,559,287,272,59,105,94,97,124,80,0,1675,559
3008,622,319,303,76,173,89,97,106,81,0,2246,622
3009,573,294,279,70,159,82,90,97,75,0,2107,573
3010,480,246,234,50,90,81,83,106,70,0,1675,480
3011,419,215,204,51,116,60,66,71,55,0,1366,419
3012,269,167,102,50,48,38,38,54,41,4,861,273
3013,35,22,13,6,6,5,5,7,6,0,80,35
3014,228,142,86,42,40,33,32,46,35,0,633,228
3015,911,494,417,197,215,158,140,130,71,4,2848,915
3016,561,282,279,53,92,128,107,98,83,0,1743,561
3017,615,382,233,114,109,88,87,124,93,0,1440,615
3018,530,189,341,141,177,62,57,83,10,5,1956,535
3019,168,110,58,11,22,27,31,31,46,0,483,168
3020,414,224,190,90,98,72,64,59,31,1,1164,415
3021,286,185,101,85,96,39,37,22,7,18,808,304
3022,687,443,244,168,191,120,97,90,21,17,1899,704
3023,248,160,88,60,69,43,35,33,8,8,724,256
3024,341,220,121,102,115,47,44,26,7,1,879,342
3025,610,217,393,162,203,72,66,95,12,6,2244,616
3026,430,233,197,93,102,74,66,61,34,0,1315,430
3027,1211,746,465,76,117,144,156,226,492,3,3964,1214
3028,1265,779,486,79,123,150,163,236,514,0,3864,1265
3029,2089,1136,953,102,158,307,323,558,641,0,6770,2089
3030,864,470,394,42,65,127,134,231,265,3,2766,867
3031,193,130,63,22,46,38,32,33,22,7,596,200
3032,298,201,97,34,70,58,49,50,37,0,811,298
3033,1023,689,334,115,242,200,169,173,124,5,2612,1028
3034,479,330,149,84,144,69,81,68,33,0,1154,479
3035,347,239,108,61,104,50,58,49,25,0,656,347
3036,315,217,98,55,95,45,53,45,22,0,829,315
3037,512,353,159,90,154,73,86,73,36,0,886,512
3038,675,533,142,104,142,102,86,126,115,0,2122,675
3039,719,568,151,111,152,108,91,134,123,0,1930,719
3040,527,416,111,82,111,79,67,98,90,0,1209,527
3041,15,10,5,1,2,2,3,3,4,0,55,15
3042,1,1,0,0,0,0,0,0,1,0,2,1
3043,0,0,0,0,0,0,0,0,0,0,0,0
3044,0,0,0,0,0,0,0,0,0,0,0,0
3045,5,3,2,0,1,1,1,1,1,0,15,5
3046,1190,739,451,220,211,170,169,239,181,6,3744,1196
3047,310,149,161,43,73,47,72,55,20,0,1009,310
3048,3325,2084,1241,444,600,317,501,721,742,41,9616,3366
3049,2461,1330,1131,225,560,388,440,457,391,22,7669,2483
3050,1657,1228,429,99,173,198,171,361,655,66,4189,1723
3051,2671,1595,1076,381,505,328,489,590,378,5,8295,2676
3052,2443,1789,654,282,365,346,313,535,602,22,6175,2465
3053,1068,797,271,70,113,137,124,257,367,2,2771,1070
3054,2288,1543,745,275,399,451,319,424,420,52,5443,2340
3055,61,60,1,23,18,2,3,2,13,73,69,134
3056,1526,715,811,79,238,163,326,425,295,55,5756,1581
3057,1820,844,976,190,372,132,266,323,537,0,6139,1820
3058,355,218,137,44,75,62,59,68,47,0,989,355
3059,1138,654,484,159,245,122,152,253,207,0,3631,1138
3060,848,517,331,114,210,145,157,98,124,1,2399,849
3061,359,262,97,35,46,54,53,80,91,7,999,366
3062,594,433,161,57,77,89,88,132,151,0,1560,594
3063,640,425,215,146,167,97,94,57,79,0,1774,640
3064,248,165,83,56,65,38,36,22,31,165,519,413
3065,451,276,175,56,96,79,76,87,57,0,1099,451
3066,465,285,180,58,99,81,78,89,60,18,1121,483
3067,996,598,398,119,166,163,189,216,143,13,2812,1009
3068,269,191,78,39,68,46,44,42,30,8,723,277
3069,309,205,104,70,81,47,45,27,39,154,563,463
3070,442,213,229,62,104,67,103,78,28,0,1572,442
3071,906,436,470,126,213,138,211,161,57,0,2692,906
3072,806,484,322,96,135,132,153,174,116,0,2651,806
3073,368,261,107,54,93,63,60,57,41,0,772,368
3074,880,505,375,123,190,94,118,195,160,0,2667,880
3075,618,355,263,86,133,66,83,137,113,51,1739,669
3076,573,417,156,55,74,86,85,128,145,0,1489,573
3077,431,259,172,51,72,71,82,93,62,0,1237,431
3078,389,233,156,46,65,64,74,84,56,88,961,477
3079,413,248,165,49,69,68,78,89,60,0,1319,413
3080,462,216,246,24,72,49,99,129,89,0,1843,462
3081,580,272,308,30,90,62,124,161,113,0,2306,580
3082,572,265,307,60,117,41,84,102,168,6,2290,578
3083,868,403,465,91,178,63,127,154,255,0,3042,868
3084,1346,1224,122,228,308,159,197,167,287,71,2427,1417
3085,2516,1854,662,384,535,262,280,430,625,115,5969,2631
3086,747,545,202,85,143,156,132,127,104,12,1722,759
3087,2177,1430,747,414,589,271,265,303,335,24,5207,2201
3088,1956,1448,508,338,453,241,298,277,349,13,4930,1969
3089,2146,1644,502,141,235,196,222,333,1019,42,5340,2188
3090,799,591,208,95,139,94,96,128,247,18,2090,817
3091,1660,1087,573,148,282,242,256,317,415,1177,4543,2837
3092,581,485,96,62,91,84,82,120,142,75,1284,656
3093,4,2,2,0,1,0,1,1,1,0,13,4
3094,1,0,1,0,0,0,0,0,1,0,5,1
3095,0,0,0,0,0,0,0,0,0,0,0,0
3096,0,0,0,0,0,0,0,0,0,0,0,0
3097,0,0,0,0,0,0,0,0,0,0,0,0
3098,0,0,0,0,0,0,0,0,0,0,0,0
3099,1,0,1,0,0,0,0,0,1,0,5,1
3100,0,0,0,0,0,0,0,0,0,0,0,0
3101,236,181,55,15,26,22,24,37,112,18,673,254
3102,245,188,57,16,27,22,25,38,117,0,727,245
3103,149,114,35,10,16,14,15,23,71,9,379,158
3104,923,707,216,86,130,127,123,143,314,2,2288,925
3105,2324,1990,334,372,435,292,317,284,624,10,4624,2334
3106,2470,1512,958,299,357,368,344,621,481,23,6749,2493
3107,2120,1698,422,305,481,218,220,303,593,60,4687,2180
3108,3183,2149,1034,279,396,549,386,560,1013,0,8760,3183
3109,1525,1061,464,127,264,299,206,363,266,0,4172,1525
3110,2704,2048,656,356,451,491,316,411,679,29,6982,2733
3111,5088,3070,2018,606,795,786,509,990,1402,33,14115,5121
3112,442,332,110,62,97,79,58,86,60,0,1292,442
3113,1299,938,361,172,253,307,159,161,247,2,3209,1301
3114,533,350,183,73,122,146,88,70,34,5,1398,538
3115,1577,1179,398,253,409,358,178,218,161,0,3526,1577
3116,231,172,59,30,48,50,34,38,31,1728,793,1959
3117,723,521,202,79,136,152,108,161,87,0,2174,723
3118,1206,930,276,186,233,191,123,210,263,208,2877,1414
3119,1421,978,443,101,159,266,165,210,520,0,3831,1421
3120,786,561,225,98,152,112,76,111,237,0,2195,786
3121,482,343,139,70,81,66,55,100,110,1,943,483
3122,1085,771,314,157,182,149,125,225,247,0,2563,1085
3123,1534,1162,372,187,311,271,184,260,321,8,3938,1542
3124,1918,1247,671,197,262,366,285,297,511,335,5509,2253
3125,2236,1615,621,296,436,528,274,277,425,59,5599,2295
3126,2408,1690,718,568,697,555,236,129,223,0,6164,2408
3127,394,272,122,28,61,86,46,81,92,0,1117,394
3128,1867,1350,517,389,383,396,230,302,167,9,4535,1876
3129,2016,1455,561,202,297,432,266,528,291,0,5302,2016
3130,3831,2973,858,600,813,642,511,531,734,0,8559,3831
3131,2052,1673,379,270,385,269,246,252,630,21,4134,2073
3132,3583,2203,1380,829,722,689,475,501,367,12,10332,3595
3133,1388,605,783,149,235,316,166,341,181,9,4570,1397
3134,1325,917,408,93,130,277,208,330,287,46,3382,1371
3135,3586,3459,127,552,725,721,539,446,603,0,6008,3586
3136,2083,1653,430,354,355,426,307,289,352,9,4845,2092
3137,4342,3420,922,257,341,698,481,773,1792,26,10177,4368
3138,1480,1064,416,304,298,276,205,227,170,5,3575,1485
3139,3078,2019,1059,281,363,415,373,605,1041,27,8079,3105
3140,474,319,155,93,113,91,47,50,80,6,1464,480
3141,793,535,258,122,158,152,120,135,106,0,1998,793
3142,1403,1122,281,396,384,207,129,193,94,164,3168,1567
3143,1730,1419,311,314,384,365,244,282,141,36,3728,1766
3144,1794,1150,644,197,351,393,316,311,226,12,4559,1806
3145,1892,1252,640,195,244,354,324,509,266,25,5240,1917
3146,1307,912,395,343,293,322,195,133,21,12,3708,1319
3147,1388,675,713,275,341,238,198,211,125,15,4879,1403
3148,509,285,224,69,94,122,81,91,52,5,1953,514
3149,1589,832,757,348,387,304,237,242,71,20,4929,1609
3150,657,344,313,144,160,126,98,100,29,8,2021,665
3151,2777,2008,769,392,626,428,377,462,492,0,6467,2777
3152,3660,2323,1337,411,598,661,570,842,578,12,10183,3672
3153,2117,1450,667,226,301,457,397,449,287,7,5981,2124
3154,1282,808,474,299,321,249,173,170,70,6,3979,1288
3155,1064,613,451,186,226,256,181,166,49,11,3093,1075
3156,2441,1622,819,415,400,393,242,382,609,17,7233,2458
3157,2694,1794,900,430,508,603,441,324,388,15,7517,2709
3158,1323,670,653,188,292,309,234,212,88,109,4991,1432
3159,2613,1610,1003,491,489,590,377,532,134,31,7990,2644
3160,841,484,357,129,145,190,111,184,82,26,2626,867
3161,1728,1303,425,249,401,280,234,243,321,15,3983,1743
3162,1804,1369,435,263,341,233,223,245,499,5,4389,1809
3163,1959,1557,402,179,272,281,395,396,436,9,4797,1968
3164,1734,1334,400,224,337,249,273,313,338,0,4294,1734
3165,2400,1916,484,453,540,271,303,337,496,73,5866,2473
3166,2458,1371,1087,476,452,431,308,475,316,21,7791,2479
3167,3450,2087,1363,883,937,614,400,341,275,23,9821,3473
3168,2864,2179,685,433,523,612,383,483,430,12,6692,2876
3169,2623,1988,635,357,475,517,418,450,406,53,6113,2676
3170,1296,1007,289,60,87,142,131,323,553,17,3225,1313
3171,562,477,85,149,146,112,76,57,22,201,1059,763
3172,600,494,106,140,126,123,84,85,42,34,1393,634
3173,2860,2065,795,523,694,555,377,390,321,44,6566,2904
3174,1764,1490,274,369,466,262,202,272,193,0,3484,1764
3175,1753,1361,392,211,233,275,194,321,519,52,4069,1805
3176,1707,1482,225,423,429,210,250,220,175,40,3280,1747
3177,1785,1474,311,423,450,239,270,199,204,770,3814,2555
3178,1767,1431,336,342,456,279,224,205,261,28,3994,1795
3179,603,356,247,87,120,96,80,98,122,9,1687,612
3180,1626,1147,479,161,238,260,247,350,370,0,4029,1626
3181,1098,895,203,128,203,164,197,112,294,68,2746,1166
3182,1372,997,375,229,220,136,204,173,410,84,3741,1456
3183,3653,2299,1354,658,786,579,487,587,556,37,9748,3690
3184,1756,1532,224,271,371,306,264,221,323,92,3561,1848
3185,1611,1396,215,236,334,225,197,186,433,0,3241,1611
3186,2002,1692,310,243,389,390,334,264,382,3,4432,2005
3187,318,153,165,34,33,60,43,76,72,33,953,351
3188,852,548,304,79,113,119,126,197,218,16,2404,868
3189,1922,1552,370,254,321,267,265,356,459,135,4169,2057
3190,1674,1102,572,244,382,274,238,205,331,1,4338,1675
3191,226,167,59,40,46,29,24,30,57,0,479,226
3192,93,63,30,14,18,18,14,16,13,12,253,105
3193,1199,828,371,86,185,261,141,246,280,0,3391,1199
3194,254,205,49,34,42,35,35,47,61,0,610,254
3195,723,348,375,77,75,136,97,174,164,0,2507,723
3196,341,164,177,36,36,64,46,82,77,4,1261,345
3197,1201,772,429,111,159,168,178,277,308,0,3336,1201
3198,691,408,283,100,137,110,91,112,141,0,2164,691
3199,1937,932,1005,206,202,365,260,466,438,4,6604,1941
3200,395,233,162,57,78,63,52,64,81,0,767,395
3201,328,194,134,47,65,52,43,53,68,3,1043,331
3202,662,391,271,95,131,106,88,108,134,0,2090,662
3203,186,110,76,27,37,30,25,30,37,3,478,189
3204,339,218,121,31,45,47,50,78,88,0,969,339
3205,517,332,185,48,69,72,77,119,132,0,1189,517
3206,312,201,111,29,41,44,46,72,80,0,846,312
3207,384,247,137,36,51,54,57,89,97,0,1113,384
3208,345,255,90,61,70,44,36,46,88,19,977,364
3209,779,576,203,139,159,99,81,104,197,0,2046,779
3210,776,574,202,138,158,99,81,103,197,0,1893,776
3211,208,140,68,32,41,40,31,35,29,2,587,210
3212,468,316,152,72,93,90,71,80,62,5,1254,473
3213,561,379,182,86,112,108,85,96,74,5,1370,566
3214,456,318,138,120,102,112,68,47,7,67,1371,523
3215,1018,710,308,267,228,251,152,104,16,0,1977,1018
3216,743,469,274,173,186,144,100,98,42,0,1607,743
3217,579,365,214,135,145,112,78,77,32,0,1696,579
3218,484,271,213,65,90,116,77,87,49,24,1688,508
3219,357,200,157,48,66,86,57,64,36,1,1127,358
3220,291,163,128,39,54,70,46,52,30,0,909,291
3221,271,152,119,37,50,65,43,49,27,177,732,448
3222,394,335,59,104,102,79,54,40,15,13,657,407
3223,394,227,167,69,84,95,67,62,17,4,1253,398
3224,735,423,312,129,156,177,125,115,33,6,2255,741
3225,381,314,67,89,80,78,53,54,27,4,832,385
3226,262,137,125,57,64,50,39,40,12,13,780,275
3227,349,183,166,77,85,67,52,53,15,40,1154,389
3228,648,426,222,88,148,178,107,85,42,0,1928,648
3229,422,291,131,30,65,92,50,87,98,0,1156,422
3230,498,371,127,65,104,107,74,82,66,0,1390,498
3231,469,349,120,62,98,101,69,77,62,0,1270,469
3232,269,200,69,35,56,58,40,44,36,4,713,273
3233,114,86,28,16,25,20,15,22,16,0,272,114
3234,530,398,132,74,116,95,70,104,71,7,1201,537
3235,401,301,100,56,88,72,53,78,54,0,1070,401
3236,412,309,103,58,90,74,54,80,56,0,923,412
3237,346,250,96,38,65,73,52,77,41,0,1178,346
3238,465,335,130,51,88,98,70,103,55,0,1231,465
3239,771,556,215,84,145,162,115,171,94,0,2056,771
3240,641,415,226,101,113,128,94,103,102,6,1650,647
3241,489,317,172,77,86,97,71,79,79,0,1475,489
3242,402,260,142,64,71,80,59,65,63,1,911,403
3243,361,278,83,56,70,57,37,63,78,0,1040,361
3244,371,286,85,57,72,59,38,65,80,1,747,372
3245,314,223,91,45,53,43,36,65,72,0,709,314
3246,459,328,131,57,89,65,44,65,139,0,1136,459
3247,412,294,118,52,80,59,40,58,123,0,992,412
3248,375,268,107,47,72,53,36,53,114,0,978,375
3249,414,285,129,29,46,78,48,61,152,2,970,416
3250,427,280,147,58,98,117,71,56,27,135,1331,562
3251,2971,1710,1261,456,514,671,390,649,291,164,10456,3135
3252,147,95,52,14,20,21,22,34,36,0,314,147
3253,898,758,140,124,173,126,94,150,231,205,1890,1103
3254,3038,2028,1010,465,574,407,365,545,682,89,8470,3127
3255,2876,1952,924,438,479,327,446,262,924,187,6813,3063
3256,683,564,119,76,89,108,93,117,200,3,1634,686
3257,765,560,205,66,79,131,92,102,295,0,1856,765
3258,2912,1937,975,270,281,328,399,346,1288,29,7753,2941
3259,3083,2040,1043,365,497,546,433,425,817,31,7875,3114
3260,2183,1310,873,398,365,278,660,86,396,13,5602,2196
3261,1641,1297,344,135,244,321,171,341,429,7,3489,1648
3262,1554,939,615,268,319,192,166,105,504,0,4154,1554
3263,1104,855,249,87,100,133,193,151,440,0,2689,1104
3264,414,248,166,55,68,48,69,53,121,0,1094,414
3265,2456,1486,970,236,249,274,399,415,883,57,7046,2513
3266,1104,919,185,129,176,282,130,159,228,12,1816,1116
3267,1851,1409,442,204,280,230,317,288,532,69,4732,1920
3268,2754,1901,853,223,306,372,251,468,1134,42,6814,2796
3269,678,471,207,119,107,99,80,74,199,21,1674,699
3270,1376,1010,366,223,245,149,146,220,393,6,3129,1382
3271,2806,1763,1043,166,197,270,257,508,1408,66,7203,2872
3272,163,76,87,14,13,33,17,30,56,0,457,163
3273,777,655,122,139,155,142,121,75,145,6,1553,783
3274,1426,991,435,235,296,205,197,192,301,28,3287,1454
3275,1626,1267,359,177,209,275,242,309,414,17,3783,1643
3276,2294,1774,520,181,349,315,244,537,668,7,5294,2301
3277,1064,657,407,121,118,111,88,212,414,0,2720,1064
3278,2221,1415,806,213,283,273,256,430,766,41,4804,2262
3279,815,515,300,46,50,60,77,96,486,55,2275,870
3280,2207,1630,577,257,403,219,191,389,748,0,5420,2207
3281,541,363,178,84,80,50,45,91,191,254,1156,795
3282,2141,1595,546,106,120,189,234,281,1211,0,4896,2141
3283,2056,1398,658,315,384,275,200,461,421,56,4478,2112
3284,872,604,268,129,207,104,68,134,230,7,2280,879
3285,2725,692,2033,759,593,420,306,322,325,67,11406,2792
3286,2023,1476,547,240,243,243,197,336,764,34,4181,2057
3287,2043,1326,717,214,252,150,153,400,874,0,4917,2043
3288,2076,1426,650,240,287,267,250,381,651,255,4353,2331
3289,1015,491,524,315,315,114,85,76,110,0,2571,1015
3290,246,203,43,17,27,26,19,69,88,80,495,326
3291,1957,1148,809,164,147,154,121,277,1094,14,5136,1971
3292,2486,1822,664,329,334,249,259,451,864,11,5414,2497
3293,857,582,275,121,143,83,60,143,307,0,1622,857
3294,958,704,254,83,66,53,71,69,616,0,2160,958
3295,2209,1437,772,115,157,190,243,413,1091,0,5516,2209
3296,0,0,0,0,0,0,0,0,0,0,0,0
3297,2522,1628,894,175,197,202,188,440,1320,6,5851,2528
3298,2382,1188,1194,129,154,180,160,315,1444,0,6314,2382
3299,1993,1340,653,242,287,315,214,287,648,0,4398,1993
3300,2062,1550,512,100,127,194,191,395,1055,5,4404,2067
3301,2812,1892,920,261,302,245,217,356,1431,14,6570,2826
3302,1852,1101,751,147,131,120,103,382,969,0,4716,1852
3303,4282,3909,373,378,474,508,430,773,1719,14,7504,4296
3304,244,178,66,21,25,42,29,33,94,0,517,244
3305,17,11,6,3,3,2,2,3,4,0,56,17
3306,536,358,178,82,101,72,64,96,121,0,1210,536
3307,813,543,270,124,154,109,98,146,182,11,2219,824
3308,711,427,284,95,118,82,118,91,207,1,1992,712
3309,1130,683,447,195,232,140,120,76,367,103,2316,1233
3310,883,698,185,72,131,173,92,183,232,0,2235,883
3311,1122,934,188,131,179,286,133,161,232,0,2243,1122
3312,0,0,0,0,0,0,0,0,0,0,0,0
3313,772,536,236,135,122,112,91,84,228,35,1489,807
3314,1037,721,316,181,164,151,122,113,306,6,2195,1043
3315,190,132,58,33,30,28,22,21,56,0,524,190
3316,138,96,42,24,22,20,16,15,41,31,311,169
3317,356,271,85,39,54,44,61,55,103,8,899,364
3318,658,486,172,77,120,65,57,116,223,0,1599,658
3319,696,514,182,81,127,69,60,123,236,22,1509,718
3320,1720,1153,567,267,253,158,144,289,609,475,3936,2195
3321,180,46,134,50,39,28,20,21,22,41,781,221
3322,443,307,136,65,105,53,34,68,118,2,1304,445
3323,638,466,172,76,76,77,62,106,241,0,1774,638
3324,425,310,115,50,51,51,41,71,161,0,808,425
3325,176,129,47,23,24,18,18,32,61,0,379,176
3326,265,194,71,35,36,27,28,48,91,0,688,265
3327,54,35,19,6,7,4,4,11,22,0,108,54
3328,1537,1043,494,217,256,148,108,257,551,0,4130,1537
3329,78,53,25,11,13,8,5,13,28,0,175,78
3330,400,272,128,61,75,54,39,90,81,302,662,702
3331,314,214,100,48,59,42,31,70,64,3,514,317
3332,522,362,160,77,124,63,41,80,137,0,1237,522
