geography,id,name,value,source,control_size,countycomb_label
TAZ,35,hh_inc_100_plus,515,Result,484,NA
TAZ,35,hh_child,1440,Result,1486,NA
TAZ,35,hh_no_child,119,Result,124,NA
TAZ,35,num_hh,0,Difference,1610,NA
TAZ,35,hh_inc_30,26,Difference,411,NA
TAZ,35,hh_inc_30_60,10,Difference,178,NA
TAZ,35,hh_inc_60_100,22,Difference,397,NA
TAZ,35,hh_inc_100_plus,31,Difference,484,NA
TAZ,35,hh_child,-46,Difference,1486,NA
TAZ,35,hh_no_child,-5,Difference,124,NA
TAZ,36,num_hh,1095,Control,1095,NA
TAZ,36,hh_inc_30,348,Control,348,NA
TAZ,36,hh_inc_30_60,323,Control,323,NA
TAZ,36,hh_inc_60_100,151,Control,151,NA
TAZ,36,hh_inc_100_plus,123,Control,123,NA
TAZ,36,hh_child,996,Control,996,NA
TAZ,36,hh_no_child,99,Control,99,NA
TAZ,36,num_hh,1095,Result,1095,NA
TAZ,36,hh_inc_30,381,Result,348,NA
TAZ,36,hh_inc_30_60,351,Result,323,NA
TAZ,36,hh_inc_60_100,164,Result,151,NA
TAZ,36,hh_inc_100_plus,136,Result,123,NA
TAZ,36,hh_child,940,Result,996,NA
TAZ,36,hh_no_child,92,Result,99,NA
TAZ,36,num_hh,0,Difference,1095,NA
TAZ,36,hh_inc_30,33,Difference,348,NA
TAZ,36,hh_inc_30_60,28,Difference,323,NA
TAZ,36,hh_inc_60_100,13,Difference,151,NA
TAZ,36,hh_inc_100_plus,13,Difference,123,NA
TAZ,36,hh_child,-56,Difference,996,NA
TAZ,36,hh_no_child,-7,Difference,99,NA
TAZ,37,num_hh,1538,Control,1538,NA
TAZ,37,hh_inc_30,616,Control,616,NA
TAZ,37,hh_inc_30_60,308,Control,308,NA
TAZ,37,hh_inc_60_100,152,Control,152,NA
TAZ,37,hh_inc_100_plus,319,Control,319,NA
TAZ,37,hh_child,1427,Control,1427,NA
TAZ,37,hh_no_child,111,Control,111,NA
TAZ,37,num_hh,1538,Result,1538,NA
TAZ,37,hh_inc_30,657,Result,616,NA
TAZ,37,hh_inc_30_60,326,Result,308,NA
TAZ,37,hh_inc_60_100,161,Result,152,NA
TAZ,37,hh_inc_100_plus,341,Result,319,NA
TAZ,37,hh_child,1379,Result,1427,NA
TAZ,37,hh_no_child,106,Result,111,NA
TAZ,37,num_hh,0,Difference,1538,NA
TAZ,37,hh_inc_30,41,Difference,616,NA
TAZ,37,hh_inc_30_60,18,Difference,308,NA
TAZ,37,hh_inc_60_100,9,Difference,152,NA
TAZ,37,hh_inc_100_plus,22,Difference,319,NA
TAZ,37,hh_child,-48,Difference,1427,NA
TAZ,37,hh_no_child,-5,Difference,111,NA
TAZ,38,num_hh,1166,Control,1166,NA
TAZ,38,hh_inc_30,643,Control,643,NA
TAZ,38,hh_inc_30_60,127,Control,127,NA
TAZ,38,hh_inc_60_100,239,Control,239,NA
TAZ,38,hh_inc_100_plus,54,Control,54,NA
TAZ,38,hh_child,973,Control,973,NA
TAZ,38,hh_no_child,193,Control,193,NA
TAZ,38,num_hh,1166,Result,1166,NA
TAZ,38,hh_inc_30,683,Result,643,NA
TAZ,38,hh_inc_30_60,134,Result,127,NA
TAZ,38,hh_inc_60_100,252,Result,239,NA
TAZ,38,hh_inc_100_plus,58,Result,54,NA
TAZ,38,hh_child,943,Result,973,NA
TAZ,38,hh_no_child,184,Result,193,NA
TAZ,38,num_hh,0,Difference,1166,NA
TAZ,38,hh_inc_30,40,Difference,643,NA
TAZ,38,hh_inc_30_60,7,Difference,127,NA
TAZ,38,hh_inc_60_100,13,Difference,239,NA
TAZ,38,hh_inc_100_plus,4,Difference,54,NA
TAZ,38,hh_child,-30,Difference,973,NA
TAZ,38,hh_no_child,-9,Difference,193,NA
TAZ,39,num_hh,1678,Control,1678,NA
TAZ,39,hh_inc_30,830,Control,830,NA
TAZ,39,hh_inc_30_60,392,Control,392,NA
TAZ,39,hh_inc_60_100,206,Control,206,NA
TAZ,39,hh_inc_100_plus,123,Control,123,NA
TAZ,39,hh_child,1492,Control,1492,NA
TAZ,39,hh_no_child,186,Control,186,NA
TAZ,39,num_hh,1678,Result,1678,NA
TAZ,39,hh_inc_30,876,Result,830,NA
TAZ,39,hh_inc_30_60,411,Result,392,NA
TAZ,39,hh_inc_60_100,216,Result,206,NA
TAZ,39,hh_inc_100_plus,130,Result,123,NA
TAZ,39,hh_child,1454,Result,1492,NA
TAZ,39,hh_no_child,179,Result,186,NA
TAZ,39,num_hh,0,Difference,1678,NA
TAZ,39,hh_inc_30,46,Difference,830,NA
TAZ,39,hh_inc_30_60,19,Difference,392,NA
TAZ,39,hh_inc_60_100,10,Difference,206,NA
TAZ,39,hh_inc_100_plus,7,Difference,123,NA
TAZ,39,hh_child,-38,Difference,1492,NA
TAZ,39,hh_no_child,-7,Difference,186,NA
TAZ,40,num_hh,420,Control,420,NA
TAZ,40,hh_inc_30,140,Control,140,NA
TAZ,40,hh_inc_30_60,112,Control,112,NA
TAZ,40,hh_inc_60_100,12,Control,12,NA
TAZ,40,hh_inc_100_plus,93,Control,93,NA
TAZ,40,hh_child,417,Control,417,NA
TAZ,40,hh_no_child,3,Control,3,NA
TAZ,40,num_hh,420,Result,420,NA
TAZ,40,hh_inc_30,155,Result,140,NA
TAZ,40,hh_inc_30_60,123,Result,112,NA
TAZ,40,hh_inc_60_100,12,Result,12,NA
TAZ,40,hh_inc_100_plus,103,Result,93,NA
TAZ,40,hh_child,390,Result,417,NA
TAZ,40,hh_no_child,3,Result,3,NA
TAZ,40,num_hh,0,Difference,420,NA
TAZ,40,hh_inc_30,15,Difference,140,NA
TAZ,40,hh_inc_30_60,11,Difference,112,NA
TAZ,40,hh_inc_60_100,0,Difference,12,NA
TAZ,40,hh_inc_100_plus,10,Difference,93,NA
TAZ,40,hh_child,-27,Difference,417,NA
TAZ,40,hh_no_child,0,Difference,3,NA
TAZ,41,num_hh,544,Control,544,NA
TAZ,41,hh_inc_30,48,Control,48,NA
TAZ,41,hh_inc_30_60,125,Control,125,NA
TAZ,41,hh_inc_60_100,20,Control,20,NA
TAZ,41,hh_inc_100_plus,316,Control,316,NA
TAZ,41,hh_child,477,Control,477,NA
TAZ,41,hh_no_child,67,Control,67,NA
TAZ,41,num_hh,544,Result,544,NA
TAZ,41,hh_inc_30,50,Result,48,NA
TAZ,41,hh_inc_30_60,130,Result,125,NA
TAZ,41,hh_inc_60_100,21,Result,20,NA
TAZ,41,hh_inc_100_plus,327,Result,316,NA
TAZ,41,hh_child,463,Result,477,NA
TAZ,41,hh_no_child,65,Result,67,NA
TAZ,41,num_hh,0,Difference,544,NA
TAZ,41,hh_inc_30,2,Difference,48,NA
TAZ,41,hh_inc_30_60,5,Difference,125,NA
TAZ,41,hh_inc_60_100,1,Difference,20,NA
TAZ,41,hh_inc_100_plus,11,Difference,316,NA
TAZ,41,hh_child,-14,Difference,477,NA
TAZ,41,hh_no_child,-2,Difference,67,NA
TAZ,42,num_hh,1003,Control,1003,NA
TAZ,42,hh_inc_30,30,Control,30,NA
TAZ,42,hh_inc_30_60,92,Control,92,NA
TAZ,42,hh_inc_60_100,48,Control,48,NA
TAZ,42,hh_inc_100_plus,686,Control,686,NA
TAZ,42,hh_child,820,Control,820,NA
TAZ,42,hh_no_child,183,Control,183,NA
TAZ,42,num_hh,1003,Result,1003,NA
TAZ,42,hh_inc_30,33,Result,30,NA
TAZ,42,hh_inc_30_60,101,Result,92,NA
TAZ,42,hh_inc_60_100,52,Result,48,NA
TAZ,42,hh_inc_100_plus,744,Result,686,NA
TAZ,42,hh_child,761,Result,820,NA
TAZ,42,hh_no_child,169,Result,183,NA
TAZ,42,num_hh,0,Difference,1003,NA
TAZ,42,hh_inc_30,3,Difference,30,NA
TAZ,42,hh_inc_30_60,9,Difference,92,NA
TAZ,42,hh_inc_60_100,4,Difference,48,NA
TAZ,42,hh_inc_100_plus,58,Difference,686,NA
TAZ,42,hh_child,-59,Difference,820,NA
TAZ,42,hh_no_child,-14,Difference,183,NA
TAZ,43,num_hh,626,Control,626,NA
TAZ,43,hh_inc_30,175,Control,175,NA
TAZ,43,hh_inc_30_60,99,Control,99,NA
TAZ,43,hh_inc_60_100,0,Control,0,NA
TAZ,43,hh_inc_100_plus,294,Control,294,NA
TAZ,43,hh_child,498,Control,498,NA
TAZ,43,hh_no_child,128,Control,128,NA
TAZ,43,num_hh,626,Result,626,NA
TAZ,43,hh_inc_30,185,Result,175,NA
TAZ,43,hh_inc_30_60,105,Result,99,NA
TAZ,43,hh_inc_60_100,0,Result,0,NA
TAZ,43,hh_inc_100_plus,309,Result,294,NA
TAZ,43,hh_child,477,Result,498,NA
TAZ,43,hh_no_child,122,Result,128,NA
TAZ,43,num_hh,0,Difference,626,NA
TAZ,43,hh_inc_30,10,Difference,175,NA
TAZ,43,hh_inc_30_60,6,Difference,99,NA
TAZ,43,hh_inc_60_100,0,Difference,0,NA
TAZ,43,hh_inc_100_plus,15,Difference,294,NA
TAZ,43,hh_child,-21,Difference,498,NA
TAZ,43,hh_no_child,-6,Difference,128,NA
TAZ,44,num_hh,743,Control,743,NA
TAZ,44,hh_inc_30,130,Control,130,NA
TAZ,44,hh_inc_30_60,158,Control,158,NA
TAZ,44,hh_inc_60_100,27,Control,27,NA
TAZ,44,hh_inc_100_plus,307,Control,307,NA
TAZ,44,hh_child,735,Control,735,NA
TAZ,44,hh_no_child,8,Control,8,NA
TAZ,44,num_hh,743,Result,743,NA
TAZ,44,hh_inc_30,144,Result,130,NA
TAZ,44,hh_inc_30_60,174,Result,158,NA
TAZ,44,hh_inc_60_100,30,Result,27,NA
TAZ,44,hh_inc_100_plus,336,Result,307,NA
TAZ,44,hh_child,677,Result,735,NA
TAZ,44,hh_no_child,7,Result,8,NA
TAZ,44,num_hh,0,Difference,743,NA
TAZ,44,hh_inc_30,14,Difference,130,NA
TAZ,44,hh_inc_30_60,16,Difference,158,NA
TAZ,44,hh_inc_60_100,3,Difference,27,NA
TAZ,44,hh_inc_100_plus,29,Difference,307,NA
TAZ,44,hh_child,-58,Difference,735,NA
TAZ,44,hh_no_child,-1,Difference,8,NA
TAZ,45,num_hh,702,Control,702,NA
TAZ,45,hh_inc_30,303,Control,303,NA
TAZ,45,hh_inc_30_60,177,Control,177,NA
TAZ,45,hh_inc_60_100,48,Control,48,NA
TAZ,45,hh_inc_100_plus,138,Control,138,NA
TAZ,45,hh_child,538,Control,538,NA
TAZ,45,hh_no_child,164,Control,164,NA
TAZ,45,num_hh,702,Result,702,NA
TAZ,45,hh_inc_30,313,Result,303,NA
TAZ,45,hh_inc_30_60,182,Result,177,NA
TAZ,45,hh_inc_60_100,49,Result,48,NA
TAZ,45,hh_inc_100_plus,142,Result,138,NA
TAZ,45,hh_child,527,Result,538,NA
TAZ,45,hh_no_child,159,Result,164,NA
TAZ,45,num_hh,0,Difference,702,NA
TAZ,45,hh_inc_30,10,Difference,303,NA
TAZ,45,hh_inc_30_60,5,Difference,177,NA
TAZ,45,hh_inc_60_100,1,Difference,48,NA
TAZ,45,hh_inc_100_plus,4,Difference,138,NA
TAZ,45,hh_child,-11,Difference,538,NA
TAZ,45,hh_no_child,-5,Difference,164,NA
TAZ,46,num_hh,696,Control,696,NA
TAZ,46,hh_inc_30,349,Control,349,NA
TAZ,46,hh_inc_30_60,134,Control,134,NA
TAZ,46,hh_inc_60_100,19,Control,19,NA
TAZ,46,hh_inc_100_plus,130,Control,130,NA
TAZ,46,hh_child,663,Control,663,NA
TAZ,46,hh_no_child,33,Control,33,NA
TAZ,46,num_hh,696,Result,696,NA
TAZ,46,hh_inc_30,370,Result,349,NA
TAZ,46,hh_inc_30_60,141,Result,134,NA
TAZ,46,hh_inc_60_100,20,Result,19,NA
TAZ,46,hh_inc_100_plus,136,Result,130,NA
TAZ,46,hh_child,636,Result,663,NA
TAZ,46,hh_no_child,31,Result,33,NA
TAZ,46,num_hh,0,Difference,696,NA
TAZ,46,hh_inc_30,21,Difference,349,NA
TAZ,46,hh_inc_30_60,7,Difference,134,NA
TAZ,46,hh_inc_60_100,1,Difference,19,NA
TAZ,46,hh_inc_100_plus,6,Difference,130,NA
TAZ,46,hh_child,-27,Difference,663,NA
TAZ,46,hh_no_child,-2,Difference,33,NA
TAZ,47,num_hh,515,Control,515,NA
TAZ,47,hh_inc_30,263,Control,263,NA
TAZ,47,hh_inc_30_60,51,Control,51,NA
TAZ,47,hh_inc_60_100,72,Control,72,NA
TAZ,47,hh_inc_100_plus,114,Control,114,NA
TAZ,47,hh_child,457,Control,457,NA
TAZ,47,hh_no_child,58,Control,58,NA
TAZ,47,num_hh,515,Result,515,NA
TAZ,47,hh_inc_30,268,Result,263,NA
TAZ,47,hh_inc_30_60,52,Result,51,NA
TAZ,47,hh_inc_60_100,73,Result,72,NA
TAZ,47,hh_inc_100_plus,115,Result,114,NA
TAZ,47,hh_child,451,Result,457,NA
TAZ,47,hh_no_child,57,Result,58,NA
TAZ,47,num_hh,0,Difference,515,NA
TAZ,47,hh_inc_30,5,Difference,263,NA
TAZ,47,hh_inc_30_60,1,Difference,51,NA
TAZ,47,hh_inc_60_100,1,Difference,72,NA
TAZ,47,hh_inc_100_plus,1,Difference,114,NA
TAZ,47,hh_child,-6,Difference,457,NA
TAZ,47,hh_no_child,-1,Difference,58,NA
TAZ,48,num_hh,1036,Control,1036,NA
TAZ,48,hh_inc_30,495,Control,495,NA
TAZ,48,hh_inc_30_60,361,Control,361,NA
TAZ,48,hh_inc_60_100,102,Control,102,NA
TAZ,48,hh_inc_100_plus,26,Control,26,NA
TAZ,48,hh_child,775,Control,775,NA
TAZ,48,hh_no_child,261,Control,261,NA
TAZ,48,num_hh,1036,Result,1036,NA
TAZ,48,hh_inc_30,511,Result,495,NA
TAZ,48,hh_inc_30_60,371,Result,361,NA
TAZ,48,hh_inc_60_100,105,Result,102,NA
TAZ,48,hh_inc_100_plus,27,Result,26,NA
TAZ,48,hh_child,759,Result,775,NA
TAZ,48,hh_no_child,255,Result,261,NA
TAZ,48,num_hh,0,Difference,1036,NA
TAZ,48,hh_inc_30,16,Difference,495,NA
TAZ,48,hh_inc_30_60,10,Difference,361,NA
TAZ,48,hh_inc_60_100,3,Difference,102,NA
TAZ,48,hh_inc_100_plus,1,Difference,26,NA
TAZ,48,hh_child,-16,Difference,775,NA
TAZ,48,hh_no_child,-6,Difference,261,NA
TAZ,49,num_hh,1254,Control,1254,NA
TAZ,49,hh_inc_30,245,Control,245,NA
TAZ,49,hh_inc_30_60,122,Control,122,NA
TAZ,49,hh_inc_60_100,50,Control,50,NA
TAZ,49,hh_inc_100_plus,791,Control,791,NA
TAZ,49,hh_child,1254,Control,1254,NA
TAZ,49,hh_no_child,0,Control,0,NA
TAZ,49,num_hh,1254,Result,1254,NA
TAZ,49,hh_inc_30,253,Result,245,NA
TAZ,49,hh_inc_30_60,125,Result,122,NA
TAZ,49,hh_inc_60_100,51,Result,50,NA
TAZ,49,hh_inc_100_plus,813,Result,791,NA
TAZ,49,hh_child,1242,Result,1254,NA
TAZ,49,hh_no_child,0,Result,0,NA
TAZ,49,num_hh,0,Difference,1254,NA
TAZ,49,hh_inc_30,8,Difference,245,NA
TAZ,49,hh_inc_30_60,3,Difference,122,NA
TAZ,49,hh_inc_60_100,1,Difference,50,NA
TAZ,49,hh_inc_100_plus,22,Difference,791,NA
TAZ,49,hh_child,-12,Difference,1254,NA
TAZ,49,hh_no_child,0,Difference,0,NA
TAZ,50,num_hh,1203,Control,1203,NA
TAZ,50,hh_inc_30,569,Control,569,NA
TAZ,50,hh_inc_30_60,143,Control,143,NA
TAZ,50,hh_inc_60_100,131,Control,131,NA
TAZ,50,hh_inc_100_plus,278,Control,278,NA
TAZ,50,hh_child,1085,Control,1085,NA
TAZ,50,hh_no_child,118,Control,118,NA
TAZ,50,num_hh,1203,Result,1203,NA
TAZ,50,hh_inc_30,598,Result,569,NA
TAZ,50,hh_inc_30_60,149,Result,143,NA
TAZ,50,hh_inc_60_100,137,Result,131,NA
TAZ,50,hh_inc_100_plus,292,Result,278,NA
TAZ,50,hh_child,1062,Result,1085,NA
TAZ,50,hh_no_child,114,Result,118,NA
TAZ,50,num_hh,0,Difference,1203,NA
TAZ,50,hh_inc_30,29,Difference,569,NA
TAZ,50,hh_inc_30_60,6,Difference,143,NA
TAZ,50,hh_inc_60_100,6,Difference,131,NA
TAZ,50,hh_inc_100_plus,14,Difference,278,NA
TAZ,50,hh_child,-23,Difference,1085,NA
TAZ,50,hh_no_child,-4,Difference,118,NA
TAZ,51,num_hh,1539,Control,1539,NA
TAZ,51,hh_inc_30,857,Control,857,NA
TAZ,51,hh_inc_30_60,329,Control,329,NA
TAZ,51,hh_inc_60_100,85,Control,85,NA
TAZ,51,hh_inc_100_plus,148,Control,148,NA
TAZ,51,hh_child,1225,Control,1225,NA
TAZ,51,hh_no_child,314,Control,314,NA
TAZ,51,num_hh,1539,Result,1539,NA
TAZ,51,hh_inc_30,905,Result,857,NA
TAZ,51,hh_inc_30_60,345,Result,329,NA
TAZ,51,hh_inc_60_100,89,Result,85,NA
TAZ,51,hh_inc_100_plus,157,Result,148,NA
TAZ,51,hh_child,1194,Result,1225,NA
TAZ,51,hh_no_child,302,Result,314,NA
TAZ,51,num_hh,0,Difference,1539,NA
TAZ,51,hh_inc_30,48,Difference,857,NA
TAZ,51,hh_inc_30_60,16,Difference,329,NA
TAZ,51,hh_inc_60_100,4,Difference,85,NA
TAZ,51,hh_inc_100_plus,9,Difference,148,NA
TAZ,51,hh_child,-31,Difference,1225,NA
TAZ,51,hh_no_child,-12,Difference,314,NA
TAZ,52,num_hh,980,Control,980,NA
TAZ,52,hh_inc_30,741,Control,741,NA
TAZ,52,hh_inc_30_60,165,Control,165,NA
TAZ,52,hh_inc_60_100,15,Control,15,NA
TAZ,52,hh_inc_100_plus,40,Control,40,NA
TAZ,52,hh_child,940,Control,940,NA
TAZ,52,hh_no_child,40,Control,40,NA
TAZ,52,num_hh,980,Result,980,NA
TAZ,52,hh_inc_30,753,Result,741,NA
TAZ,52,hh_inc_30_60,167,Result,165,NA
TAZ,52,hh_inc_60_100,15,Result,15,NA
TAZ,52,hh_inc_100_plus,41,Result,40,NA
TAZ,52,hh_child,937,Result,940,NA
TAZ,52,hh_no_child,39,Result,40,NA
TAZ,52,num_hh,0,Difference,980,NA
TAZ,52,hh_inc_30,12,Difference,741,NA
TAZ,52,hh_inc_30_60,2,Difference,165,NA
TAZ,52,hh_inc_60_100,0,Difference,15,NA
TAZ,52,hh_inc_100_plus,1,Difference,40,NA
TAZ,52,hh_child,-3,Difference,940,NA
TAZ,52,hh_no_child,-1,Difference,40,NA
TAZ,53,num_hh,1006,Control,1006,NA
TAZ,53,hh_inc_30,136,Control,136,NA
TAZ,53,hh_inc_30_60,24,Control,24,NA
TAZ,53,hh_inc_60_100,29,Control,29,NA
TAZ,53,hh_inc_100_plus,551,Control,551,NA
TAZ,53,hh_child,913,Control,913,NA
TAZ,53,hh_no_child,93,Control,93,NA
TAZ,53,num_hh,1006,Result,1006,NA
TAZ,53,hh_inc_30,161,Result,136,NA
TAZ,53,hh_inc_30_60,28,Result,24,NA
TAZ,53,hh_inc_60_100,34,Result,29,NA
TAZ,53,hh_inc_100_plus,645,Result,551,NA
TAZ,53,hh_child,788,Result,913,NA
TAZ,53,hh_no_child,80,Result,93,NA
TAZ,53,num_hh,0,Difference,1006,NA
TAZ,53,hh_inc_30,25,Difference,136,NA
TAZ,53,hh_inc_30_60,4,Difference,24,NA
TAZ,53,hh_inc_60_100,5,Difference,29,NA
TAZ,53,hh_inc_100_plus,94,Difference,551,NA
TAZ,53,hh_child,-125,Difference,913,NA
TAZ,53,hh_no_child,-13,Difference,93,NA
TAZ,54,num_hh,803,Control,803,NA
TAZ,54,hh_inc_30,162,Control,162,NA
TAZ,54,hh_inc_30_60,95,Control,95,NA
TAZ,54,hh_inc_60_100,68,Control,68,NA
TAZ,54,hh_inc_100_plus,353,Control,353,NA
TAZ,54,hh_child,701,Control,701,NA
TAZ,54,hh_no_child,102,Control,102,NA
TAZ,54,num_hh,803,Result,803,NA
TAZ,54,hh_inc_30,179,Result,162,NA
TAZ,54,hh_inc_30_60,104,Result,95,NA
TAZ,54,hh_inc_60_100,74,Result,68,NA
TAZ,54,hh_inc_100_plus,385,Result,353,NA
TAZ,54,hh_child,648,Result,701,NA
TAZ,54,hh_no_child,94,Result,102,NA
TAZ,54,num_hh,0,Difference,803,NA
TAZ,54,hh_inc_30,17,Difference,162,NA
TAZ,54,hh_inc_30_60,9,Difference,95,NA
TAZ,54,hh_inc_60_100,6,Difference,68,NA
TAZ,54,hh_inc_100_plus,32,Difference,353,NA
TAZ,54,hh_child,-53,Difference,701,NA
TAZ,54,hh_no_child,-8,Difference,102,NA
TAZ,55,num_hh,697,Control,697,NA
TAZ,55,hh_inc_30,33,Control,33,NA
TAZ,55,hh_inc_30_60,131,Control,131,NA
TAZ,55,hh_inc_60_100,144,Control,144,NA
TAZ,55,hh_inc_100_plus,348,Control,348,NA
TAZ,55,hh_child,605,Control,605,NA
TAZ,55,hh_no_child,92,Control,92,NA
TAZ,55,num_hh,697,Result,697,NA
TAZ,55,hh_inc_30,35,Result,33,NA
TAZ,55,hh_inc_30_60,136,Result,131,NA
TAZ,55,hh_inc_60_100,149,Result,144,NA
TAZ,55,hh_inc_100_plus,358,Result,348,NA
TAZ,55,hh_child,589,Result,605,NA
TAZ,55,hh_no_child,89,Result,92,NA
TAZ,55,num_hh,0,Difference,697,NA
TAZ,55,hh_inc_30,2,Difference,33,NA
TAZ,55,hh_inc_30_60,5,Difference,131,NA
TAZ,55,hh_inc_60_100,5,Difference,144,NA
TAZ,55,hh_inc_100_plus,10,Difference,348,NA
TAZ,55,hh_child,-16,Difference,605,NA
TAZ,55,hh_no_child,-3,Difference,92,NA
TAZ,56,num_hh,1020,Control,1020,NA
TAZ,56,hh_inc_30,112,Control,112,NA
TAZ,56,hh_inc_30_60,83,Control,83,NA
TAZ,56,hh_inc_60_100,133,Control,133,NA
TAZ,56,hh_inc_100_plus,610,Control,610,NA
TAZ,56,hh_child,1007,Control,1007,NA
TAZ,56,hh_no_child,13,Control,13,NA
TAZ,56,num_hh,1020,Result,1020,NA
TAZ,56,hh_inc_30,119,Result,112,NA
TAZ,56,hh_inc_30_60,87,Result,83,NA
TAZ,56,hh_inc_60_100,139,Result,133,NA
TAZ,56,hh_inc_100_plus,636,Result,610,NA
TAZ,56,hh_child,969,Result,1007,NA
TAZ,56,hh_no_child,12,Result,13,NA
TAZ,56,num_hh,0,Difference,1020,NA
TAZ,56,hh_inc_30,7,Difference,112,NA
TAZ,56,hh_inc_30_60,4,Difference,83,NA
TAZ,56,hh_inc_60_100,6,Difference,133,NA
TAZ,56,hh_inc_100_plus,26,Difference,610,NA
TAZ,56,hh_child,-38,Difference,1007,NA
TAZ,56,hh_no_child,-1,Difference,13,NA
TAZ,57,num_hh,1113,Control,1113,NA
TAZ,57,hh_inc_30,291,Control,291,NA
TAZ,57,hh_inc_30_60,70,Control,70,NA
TAZ,57,hh_inc_60_100,90,Control,90,NA
TAZ,57,hh_inc_100_plus,605,Control,605,NA
TAZ,57,hh_child,1016,Control,1016,NA
TAZ,57,hh_no_child,97,Control,97,NA
TAZ,57,num_hh,1113,Result,1113,NA
TAZ,57,hh_inc_30,302,Result,291,NA
TAZ,57,hh_inc_30_60,72,Result,70,NA
TAZ,57,hh_inc_60_100,93,Result,90,NA
TAZ,57,hh_inc_100_plus,620,Result,605,NA
TAZ,57,hh_child,993,Result,1016,NA
TAZ,57,hh_no_child,94,Result,97,NA
TAZ,57,num_hh,0,Difference,1113,NA
TAZ,57,hh_inc_30,11,Difference,291,NA
TAZ,57,hh_inc_30_60,2,Difference,70,NA
TAZ,57,hh_inc_60_100,3,Difference,90,NA
TAZ,57,hh_inc_100_plus,15,Difference,605,NA
TAZ,57,hh_child,-23,Difference,1016,NA
TAZ,57,hh_no_child,-3,Difference,97,NA
TAZ,58,num_hh,564,Control,564,NA
TAZ,58,hh_inc_30,0,Control,0,NA
TAZ,58,hh_inc_30_60,84,Control,84,NA
TAZ,58,hh_inc_60_100,92,Control,92,NA
TAZ,58,hh_inc_100_plus,339,Control,339,NA
TAZ,58,hh_child,564,Control,564,NA
TAZ,58,hh_no_child,0,Control,0,NA
TAZ,58,num_hh,564,Result,564,NA
TAZ,58,hh_inc_30,0,Result,0,NA
TAZ,58,hh_inc_30_60,89,Result,84,NA
TAZ,58,hh_inc_60_100,97,Result,92,NA
TAZ,58,hh_inc_100_plus,355,Result,339,NA
TAZ,58,hh_child,541,Result,564,NA
TAZ,58,hh_no_child,0,Result,0,NA
TAZ,58,num_hh,0,Difference,564,NA
TAZ,58,hh_inc_30,0,Difference,0,NA
TAZ,58,hh_inc_30_60,5,Difference,84,NA
TAZ,58,hh_inc_60_100,5,Difference,92,NA
TAZ,58,hh_inc_100_plus,16,Difference,339,NA
TAZ,58,hh_child,-23,Difference,564,NA
TAZ,58,hh_no_child,0,Difference,0,NA
TAZ,59,num_hh,978,Control,978,NA
TAZ,59,hh_inc_30,65,Control,65,NA
TAZ,59,hh_inc_30_60,83,Control,83,NA
TAZ,59,hh_inc_60_100,41,Control,41,NA
TAZ,59,hh_inc_100_plus,648,Control,648,NA
TAZ,59,hh_child,863,Control,863,NA
TAZ,59,hh_no_child,115,Control,115,NA
TAZ,59,num_hh,978,Result,978,NA
TAZ,59,hh_inc_30,72,Result,65,NA
TAZ,59,hh_inc_30_60,91,Result,83,NA
TAZ,59,hh_inc_60_100,44,Result,41,NA
TAZ,59,hh_inc_100_plus,702,Result,648,NA
TAZ,59,hh_child,802,Result,863,NA
TAZ,59,hh_no_child,107,Result,115,NA
TAZ,59,num_hh,0,Difference,978,NA
TAZ,59,hh_inc_30,7,Difference,65,NA
TAZ,59,hh_inc_30_60,8,Difference,83,NA
TAZ,59,hh_inc_60_100,3,Difference,41,NA
TAZ,59,hh_inc_100_plus,54,Difference,648,NA
TAZ,59,hh_child,-61,Difference,863,NA
TAZ,59,hh_no_child,-8,Difference,115,NA
TAZ,60,num_hh,1057,Control,1057,NA
TAZ,60,hh_inc_30,207,Control,207,NA
TAZ,60,hh_inc_30_60,108,Control,108,NA
TAZ,60,hh_inc_60_100,72,Control,72,NA
TAZ,60,hh_inc_100_plus,580,Control,580,NA
TAZ,60,hh_child,1010,Control,1010,NA
TAZ,60,hh_no_child,47,Control,47,NA
TAZ,60,num_hh,1057,Result,1057,NA
TAZ,60,hh_inc_30,219,Result,207,NA
TAZ,60,hh_inc_30_60,114,Result,108,NA
TAZ,60,hh_inc_60_100,76,Result,72,NA
TAZ,60,hh_inc_100_plus,606,Result,580,NA
TAZ,60,hh_child,970,Result,1010,NA
TAZ,60,hh_no_child,45,Result,47,NA
TAZ,60,num_hh,0,Difference,1057,NA
TAZ,60,hh_inc_30,12,Difference,207,NA
TAZ,60,hh_inc_30_60,6,Difference,108,NA
TAZ,60,hh_inc_60_100,4,Difference,72,NA
TAZ,60,hh_inc_100_plus,26,Difference,580,NA
TAZ,60,hh_child,-40,Difference,1010,NA
TAZ,60,hh_no_child,-2,Difference,47,NA
TAZ,61,num_hh,1209,Control,1209,NA
TAZ,61,hh_inc_30,247,Control,247,NA
TAZ,61,hh_inc_30_60,71,Control,71,NA
TAZ,61,hh_inc_60_100,139,Control,139,NA
TAZ,61,hh_inc_100_plus,664,Control,664,NA
TAZ,61,hh_child,1129,Control,1129,NA
TAZ,61,hh_no_child,80,Control,80,NA
TAZ,61,num_hh,1209,Result,1209,NA
TAZ,61,hh_inc_30,260,Result,247,NA
TAZ,61,hh_inc_30_60,74,Result,71,NA
